Package Name,App Version Code,App Version Name,Reviewer Language,Device,Review Submit Date and Time,Review Submit Millis Since Epoch,Review Last Update Date and Time,Review Last Update Millis Since Epoch,Star Rating,Review Title,Review Text,Developer Reply Date and Time,Developer Reply Millis Since Epoch,Developer Reply Text,Review Link
com.nick.memasik,265,5.8.3,es,maltalsc,2023-03-01T01:36:00Z,1677634560338,2023-03-01T01:36:00Z,1677634560338,5,,Es maravillosa la aplicación 😄👍,,,,http://play.google.com/console/developers/4768719844986755425/app/4973118153552701745/user-feedback/review-details?reviewId=37b99a1a-1fc3-407b-8996-4bd321e0d9c4&corpus=PUBLIC_REVIEWS
com.nick.memasik,265,5.8.3,es,zerofltetmo,2023-03-01T02:00:25Z,1677636025088,2023-03-01T02:00:25Z,1677636025088,5,,Es muy buena,,,,http://play.google.com/console/developers/4768719844986755425/app/4973118153552701745/user-feedback/review-details?reviewId=c7d3c88a-50d0-499f-b514-c7a996eba005&corpus=PUBLIC_REVIEWS
com.nick.memasik,265,5.8.3,es,a02,2023-03-01T12:13:57Z,1677672837130,2023-03-01T12:13:57Z,1677672837130,4,,Probando,,,,http://play.google.com/console/developers/4768719844986755425/app/4973118153552701745/user-feedback/review-details?reviewId=20f0c334-9ebe-415c-99e5-51a61344cc38&corpus=PUBLIC_REVIEWS
com.nick.memasik,265,5.8.3,es,8505FS,2023-03-01T20:27:44Z,1677702464347,2023-03-01T20:27:44Z,1677702464347,4,,Es buena pero sería mejor que también videos creo que sí hay pero lo buscaré me encanta,,,,http://play.google.com/console/developers/4768719844986755425/app/4973118153552701745/user-feedback/review-details?reviewId=b4fd84f7-2e19-4f4c-a513-6574ef177bda&corpus=PUBLIC_REVIEWS
com.nick.memasik,265,5.8.3,ro,HWELE,2023-03-02T05:50:56Z,1677736256488,2023-03-02T05:50:56Z,1677736256488,5,,,,,,
com.nick.memasik,216,5.0.4,sr,W-K630,2023-03-02T10:21:39Z,1677752499508,2023-03-02T10:21:39Z,1677752499508,4,,Bilo je 2019 super sad je ok,,,,http://play.google.com/console/developers/4768719844986755425/app/4973118153552701745/user-feedback/review-details?reviewId=ed00e942-6663-4ccb-864c-64098869fb2c&corpus=PUBLIC_REVIEWS
com.nick.memasik,,,ru,S96Pro,2023-03-02T13:54:07Z,1677765247075,2023-03-02T13:54:07Z,1677765247075,5,,,,,,
com.nick.memasik,,,bg,Ulefone_S11,2023-03-02T17:12:56Z,1677777176440,2023-03-02T17:12:56Z,1677777176440,5,,,,,,
com.nick.memasik,265,5.8.3,es,Tokyo_Lite,2023-03-03T01:14:32Z,1677806072592,2023-03-03T01:14:32Z,1677806072592,5,,Muy buena la aplicación 👍,,,,http://play.google.com/console/developers/4768719844986755425/app/4973118153552701745/user-feedback/review-details?reviewId=de57eea4-ec3e-43db-80e0-93395bf77a86&corpus=PUBLIC_REVIEWS
com.nick.memasik,265,5.8.3,es,a12,2023-03-03T01:17:45Z,1677806265769,2023-03-03T01:17:45Z,1677806265769,4,,Me agrada,,,,http://play.google.com/console/developers/4768719844986755425/app/4973118153552701745/user-feedback/review-details?reviewId=a242a3e1-b4d3-4c87-94ce-7ca6676d1f3f&corpus=PUBLIC_REVIEWS
