Package Name,App Version Code,App Version Name,Reviewer Language,Device,Review Submit Date and Time,Review Submit Millis Since Epoch,Review Last Update Date and Time,Review Last Update Millis Since Epoch,Star Rating,Review Title,Review Text,Developer Reply Date and Time,Developer Reply Millis Since Epoch,Developer Reply Text,Review Link
com.nick.memasik,265,5.8.3,es,TECNO-BF7,2023-06-01T02:00:58Z,1685584858057,2023-06-01T02:00:58Z,1685584858057,5,,,,,,
com.nick.memasik,265,5.8.3,vi,wisdom,2023-06-01T02:40:03Z,1685587203356,2023-06-01T02:40:03Z,1685587203356,5,,,,,,
com.nick.memasik,,,es,F808,2023-06-01T05:02:33Z,1685595753376,2023-06-01T05:02:33Z,1685595753376,1,,No se si esta buene laaplicacion por que me ponen un cormecial antes de hacer un meme y ademas la x para quitar el anuncio no sirve areglero,,,,http://play.google.com/console/developers/4768719844986755425/app/4973118153552701745/user-feedback/review-details?reviewId=79e5e39b-030c-44a2-8584-0e06a85fcf71&corpus=PUBLIC_REVIEWS
com.nick.memasik,265,5.8.3,en,OP4F2F,2023-06-02T05:07:53Z,1685682473323,2023-06-02T05:07:53Z,1685682473323,5,,,,,,
com.nick.memasik,265,5.8.3,pl,herolte,2023-06-02T06:58:18Z,1685689098082,2023-06-02T06:58:18Z,1685689098082,5,,,,,,
com.nick.memasik,,,en,dreamlte,2023-06-02T09:25:41Z,1685697941781,2023-06-02T09:25:42Z,1685697942916,5,,Hello 1year later,,,,http://play.google.com/console/developers/4768719844986755425/app/4973118153552701745/user-feedback/review-details?reviewId=28020266-f9a2-4b7a-9ac7-370df746b6f1&corpus=PUBLIC_REVIEWS
com.nick.memasik,265,5.8.3,fi,angelican,2023-06-02T13:52:36Z,1685713956712,2023-06-02T13:52:36Z,1685713956712,5,,Fun,,,,http://play.google.com/console/developers/4768719844986755425/app/4973118153552701745/user-feedback/review-details?reviewId=2ff4ac72-99b4-4ec9-968f-b4dead8b8c82&corpus=PUBLIC_REVIEWS
com.nick.memasik,,,en,willow,2023-06-02T16:44:44Z,1685724284293,2023-06-02T16:44:44Z,1685724284293,1,,You have a ton of adds and you have to pay for almost everything. Even if you do pay the memes are not near as good enough for it. It looks terrible when I make a meme . I uninstalled but it's your choice. BUT DON'T PAY IT'S NOT WORTH IT.,,,,http://play.google.com/console/developers/4768719844986755425/app/4973118153552701745/user-feedback/review-details?reviewId=7a903fb4-7687-4f64-884b-1d3aa0a8badd&corpus=PUBLIC_REVIEWS
com.nick.memasik,265,5.8.3,it,mdh35lm,2023-06-02T21:07:34Z,1685740054525,2023-06-02T21:07:34Z,1685740054525,5,,Che bello il gioco,,,,http://play.google.com/console/developers/4768719844986755425/app/4973118153552701745/user-feedback/review-details?reviewId=f9ca8adc-6eee-4254-b5d7-eeeeaa9c17f1&corpus=PUBLIC_REVIEWS
com.nick.memasik,265,5.8.3,en,gta8wifi,2023-06-03T02:22:11Z,1685758931083,2023-06-03T02:22:11Z,1685758931083,5,,Epic,,,,http://play.google.com/console/developers/4768719844986755425/app/4973118153552701745/user-feedback/review-details?reviewId=e84e7685-5c4b-4528-bf4e-e56cfe72223f&corpus=PUBLIC_REVIEWS
com.nick.memasik,265,5.8.3,es,a12s,2023-06-03T02:52:32Z,1685760752840,2023-06-03T02:52:32Z,1685760752840,5,,,,,,
com.nick.memasik,265,5.8.3,es,a21s,2023-06-03T23:47:40Z,1685836060802,2023-06-03T23:47:40Z,1685836060802,5,,,,,,
com.nick.memasik,265,5.8.3,es,gta4lwifi,2023-06-04T09:10:21Z,1685869821294,2023-06-04T09:10:21Z,1685869821294,5,,Increíble,,,,http://play.google.com/console/developers/4768719844986755425/app/4973118153552701745/user-feedback/review-details?reviewId=c67301a6-7fab-4b22-a49f-9658c54db046&corpus=PUBLIC_REVIEWS
com.nick.memasik,265,5.8.3,ru,olivelite,2023-06-04T13:19:48Z,1685884788966,2023-06-04T13:19:48Z,1685884788966,5,,Просто топ приложение!,,,,http://play.google.com/console/developers/4768719844986755425/app/4973118153552701745/user-feedback/review-details?reviewId=cd5162a1-9964-4983-9f0e-5447ae1275ee&corpus=PUBLIC_REVIEWS
com.nick.memasik,,,ka,a12,2023-06-04T14:14:08Z,1685888048045,2023-06-04T14:14:08Z,1685888048045,5,,,,,,
com.nick.memasik,265,5.8.3,pt,rhode,2023-06-04T15:46:17Z,1685893577440,2023-06-04T15:46:17Z,1685893577440,4,,Muito simples deveria ter como gira e adaptar melhor os textos,,,,http://play.google.com/console/developers/4768719844986755425/app/4973118153552701745/user-feedback/review-details?reviewId=a2eab548-c7c4-4dda-ae43-cec8419a9226&corpus=PUBLIC_REVIEWS
com.nick.memasik,265,5.8.3,en,gta7lite,2023-06-04T16:27:49Z,1685896069680,2023-06-04T16:27:49Z,1685896069680,5,,I finally have a game where I can make meme I love it,,,,http://play.google.com/console/developers/4768719844986755425/app/4973118153552701745/user-feedback/review-details?reviewId=405a0a47-408c-430a-ad37-5f96e2da0e7e&corpus=PUBLIC_REVIEWS
com.nick.memasik,,,pl,TB-X505F,2023-06-04T16:29:12Z,1685896152593,2023-06-04T16:29:12Z,1685896152593,4,,Kox,,,,http://play.google.com/console/developers/4768719844986755425/app/4973118153552701745/user-feedback/review-details?reviewId=067b4054-9f89-4b1a-aa0c-a01f1d3f4f5b&corpus=PUBLIC_REVIEWS
com.nick.memasik,,,ru,a33x,2023-06-04T18:17:50Z,1685902670926,2023-06-04T18:17:50Z,1685902670926,5,,,,,,
com.nick.memasik,265,5.8.3,es,begonia,2023-06-04T19:54:52Z,1685908492097,2023-06-04T19:54:52Z,1685908492097,5,,Genial,,,,http://play.google.com/console/developers/4768719844986755425/app/4973118153552701745/user-feedback/review-details?reviewId=7260e667-610b-4cb8-92c5-cecf933cf630&corpus=PUBLIC_REVIEWS
com.nick.memasik,265,5.8.3,sr,WP12_Pro,2023-06-05T08:37:00Z,1685954220294,2023-06-05T08:37:00Z,1685954220294,5,,Sta reci 5★,,,,http://play.google.com/console/developers/4768719844986755425/app/4973118153552701745/user-feedback/review-details?reviewId=79066781-1643-4de4-8f66-f2963d31e20a&corpus=PUBLIC_REVIEWS
com.nick.memasik,265,5.8.3,en,P963F61,2023-06-05T10:33:45Z,1685961225845,2023-06-05T10:33:45Z,1685961225845,5,,Very great,,,,http://play.google.com/console/developers/4768719844986755425/app/4973118153552701745/user-feedback/review-details?reviewId=cc3ea293-1865-45b9-a4e4-b37015423a7d&corpus=PUBLIC_REVIEWS
com.nick.memasik,265,5.8.3,es,lancelot,2023-06-05T19:12:22Z,1685992342937,2023-06-05T19:12:22Z,1685992342937,1,,,,,,
com.nick.memasik,,,es,maltalsc,2023-06-06T03:27:04Z,1686022024618,2023-06-06T03:27:04Z,1686022024618,5,,Ja q chistoso,,,,http://play.google.com/console/developers/4768719844986755425/app/4973118153552701745/user-feedback/review-details?reviewId=f40596c8-f427-44a7-8b10-c26ba63fcb66&corpus=PUBLIC_REVIEWS
com.nick.memasik,,,lv,a13ve,2023-06-06T22:58:05Z,1686092285916,2023-06-06T22:58:05Z,1686092285916,3,,,,,,
com.nick.memasik,265,5.8.3,es,hawaiip,2023-06-07T02:14:34Z,1686104074937,2023-06-07T02:14:34Z,1686104074937,4,,,,,,
com.nick.memasik,265,5.8.3,ru,eos,2023-06-07T13:30:47Z,1686144647620,2023-06-07T13:30:47Z,1686144647620,5,,,,,,
com.nick.memasik,265,5.8.3,es,gta4lwifi,2023-06-07T14:56:01Z,1686149761575,2023-06-07T14:56:01Z,1686149761575,5,,,,,,
com.nick.memasik,198,4.8.0,uk,CAP_sprout,2023-06-07T18:12:23Z,1686161543036,2023-06-07T18:12:23Z,1686161543036,1,,Белый экран,,,,http://play.google.com/console/developers/4768719844986755425/app/4973118153552701745/user-feedback/review-details?reviewId=c04ba1c9-d0f5-4d14-a5f0-274bbcda9d53&corpus=PUBLIC_REVIEWS
com.nick.memasik,,,es,j4lte,2023-06-07T19:15:37Z,1686165337137,2023-06-07T19:15:37Z,1686165337137,5,,Hola xd,,,,http://play.google.com/console/developers/4768719844986755425/app/4973118153552701745/user-feedback/review-details?reviewId=008e25e0-74ea-44b7-bb50-d65ff8d18bbf&corpus=PUBLIC_REVIEWS
com.nick.memasik,265,5.8.3,es,curtana,2023-06-08T01:34:27Z,1686188067025,2023-06-08T01:34:27Z,1686188067025,5,,,,,,
