Package Name,App Version Code,App Version Name,Reviewer Language,Device,Review Submit Date and Time,Review Submit Millis Since Epoch,Review Last Update Date and Time,Review Last Update Millis Since Epoch,Star Rating,Review Title,Review Text,Developer Reply Date and Time,Developer Reply Millis Since Epoch,Developer Reply Text,Review Link
com.nick.memasik,240,5.6.1,en,guamna,2022-02-01T03:01:39Z,1643684499407,2022-02-01T03:01:39Z,1643684499407,5,,,,,,
com.nick.memasik,240,5.6.1,pt,cedric,2022-02-01T03:24:14Z,1643685854018,2022-02-01T03:24:14Z,1643685854018,5,,Top,,,,http://play.google.com/console/developers/4768719844986755425/app/4973118153552701745/user-feedback/review-details?reviewId=486ad800-aeed-4bd3-a543-725fc9f89856&corpus=PUBLIC_REVIEWS
com.nick.memasik,240,5.6.1,en,Dubai_Plus_ATT,2022-02-01T03:29:42Z,1643686182453,2022-02-01T03:29:42Z,1643686182453,5,,Such a w,,,,http://play.google.com/console/developers/4768719844986755425/app/4973118153552701745/user-feedback/review-details?reviewId=73762a1a-a045-4da8-b555-2ac694aadc7d&corpus=PUBLIC_REVIEWS
com.nick.memasik,,,ru,HWLUA-U6582,2022-02-01T04:15:30Z,1643688930192,2022-02-01T04:15:30Z,1643688930192,5,,,,,,
com.nick.memasik,240,5.6.1,es,a12,2022-02-01T04:45:58Z,1643690758757,2022-02-01T04:45:58Z,1643690758757,5,,Que buena app mis felicitaciones al chef,,,,http://play.google.com/console/developers/4768719844986755425/app/4973118153552701745/user-feedback/review-details?reviewId=0a3463ba-a066-48ef-9b52-fb13d67e4706&corpus=PUBLIC_REVIEWS
com.nick.memasik,240,5.6.1,es,7305I,2022-01-28T00:17:04Z,1643329024974,2022-02-01T05:02:00Z,1643691720774,5,,Ya bueno no comento más adiós mis panas,,,,http://play.google.com/console/developers/4768719844986755425/app/4973118153552701745/user-feedback/review-details?reviewId=6138dc0a-86ef-4bc9-98b5-4209e6dfa8db&corpus=PUBLIC_REVIEWS
com.nick.memasik,240,5.6.1,en,TBBVNC100005207,2022-02-01T05:17:19Z,1643692639261,2022-02-01T05:17:19Z,1643692639261,5,,It was good,,,,http://play.google.com/console/developers/4768719844986755425/app/4973118153552701745/user-feedback/review-details?reviewId=a4772b12-20bf-4941-9d14-c2d9c6f35614&corpus=PUBLIC_REVIEWS
com.nick.memasik,,,ru,tiare,2022-02-01T05:59:42Z,1643695182478,2022-02-01T05:59:42Z,1643695182478,5,,,,,,
com.nick.memasik,240,5.6.1,ka,a01core,2022-02-01T06:12:11Z,1643695931625,2022-02-01T06:12:11Z,1643695931625,5,,"დაგლიჯა, ჯერ ცოტა ხალხი რომ არის აპში ცოტა მიმი იდება მაგრამ იმედია ბევრი ადამიანი შემოემატება ამ აპს. მართლაც სასაცილოა.",,,,http://play.google.com/console/developers/4768719844986755425/app/4973118153552701745/user-feedback/review-details?reviewId=75dbcf8d-3fd8-4822-a9cf-1e03941deeb2&corpus=PUBLIC_REVIEWS
com.nick.memasik,240,5.6.1,en,a31,2022-02-01T06:38:54Z,1643697534923,2022-02-01T06:38:54Z,1643697534923,4,,"From me, I love to create some meme that can make other people laugh about that.",2022-02-01T10:53:23Z,1643712803526,Hello. Thanks for the feedback. What can we do to improve the app?,http://play.google.com/console/developers/4768719844986755425/app/4973118153552701745/user-feedback/review-details?reviewId=2306b90d-3658-4056-bbd6-344bec02125b&corpus=PUBLIC_REVIEWS
